variable,max_lat_N,min_lat_S,max_long_E,min_long_W,start_time,end_time,temporal_resolution,spatial_resolution,temporal_agg_type,spatial_agg_type,min,max,file_size,file_name
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,0.5,none,max,63471.3,105371.12,113.52,surface_pressure_t0_s1_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,1.0,none,mean,63506.99,104849.06,39.57,surface_pressure_t0_s2_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,1.0,none,min,63373.3,104710.88,32.45,surface_pressure_t0_s2_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1H,1.0,none,max,63724.25,105371.12,32.41,surface_pressure_t0_s2_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.25,mean,none,63429.34,105218.62,30.13,surface_pressure_t1_s0_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,mean,mean,63484.39,104957.14,6.63,surface_pressure_t1_s1_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,mean,min,63429.34,104807.91,6.28,surface_pressure_t1_s1_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,mean,max,63535.09,105218.62,6.24,surface_pressure_t1_s1_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,mean,mean,63558.37,104741.61,1.73,surface_pressure_t1_s2_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,mean,min,63429.34,104592.62,1.68,surface_pressure_t1_s2_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,mean,max,63781.59,105218.62,1.66,surface_pressure_t1_s2_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.25,min,none,63373.3,104980.06,21.32,surface_pressure_t1_s0_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,min,mean,63423.3,104716.31,5.68,surface_pressure_t1_s1_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,min,min,63373.3,104578.06,4.77,surface_pressure_t1_s1_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,min,max,63471.3,104980.06,4.75,surface_pressure_t1_s1_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,min,mean,63506.99,104518.38,1.65,surface_pressure_t1_s2_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,min,min,63373.3,104398.06,1.32,surface_pressure_t1_s2_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,min,max,63724.25,104980.06,1.3,surface_pressure_t1_s2_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.25,max,none,63501.75,105371.12,19.53,surface_pressure_t1_s0_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,max,mean,63553.75,105101.38,5.57,surface_pressure_t1_s1_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,max,min,63501.75,104934.88,4.69,surface_pressure_t1_s1_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,0.5,max,max,63601.75,105371.12,4.66,surface_pressure_t1_s1_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,max,mean,63629.5,104849.06,1.62,surface_pressure_t1_s2_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,max,min,63501.75,104710.88,1.29,surface_pressure_t1_s2_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1D,1.0,max,max,63851.75,105371.12,1.26,surface_pressure_t1_s2_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.25,mean,none,65588.68,102873.6,0.85,surface_pressure_t2_s0_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,mean,mean,65643.41,102600.85,0.24,surface_pressure_t2_s1_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,mean,min,65588.68,102460.91,0.24,surface_pressure_t2_s1_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,mean,max,65693.97,102873.6,0.24,surface_pressure_t2_s1_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,mean,mean,65714.91,102411.73,0.08,surface_pressure_t2_s2_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,mean,min,65588.68,102351.37,0.08,surface_pressure_t2_s2_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,mean,max,65929.73,102873.6,0.08,surface_pressure_t2_s2_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.25,min,none,63373.3,101361.94,0.64,surface_pressure_t2_s0_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,min,mean,63423.3,101136.25,0.22,surface_pressure_t2_s1_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,min,min,63373.3,101104.25,0.19,surface_pressure_t2_s1_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,min,max,63471.3,101361.94,0.19,surface_pressure_t2_s1_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,min,mean,63500.81,101059.56,0.08,surface_pressure_t2_s2_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,min,min,63373.3,100976.25,0.07,surface_pressure_t2_s2_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,min,max,63724.25,101361.94,0.07,surface_pressure_t2_s2_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.25,max,none,67215.19,105371.12,0.61,surface_pressure_t2_s0_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,max,mean,67261.69,105101.38,0.21,surface_pressure_t2_s1_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,max,min,67215.19,104934.88,0.19,surface_pressure_t2_s1_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,0.5,max,max,67309.19,105371.12,0.18,surface_pressure_t2_s1_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,max,mean,67340.11,104849.06,0.08,surface_pressure_t2_s2_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,max,min,67215.19,104710.88,0.07,surface_pressure_t2_s2_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1ME,1.0,max,max,67550.12,105371.12,0.07,surface_pressure_t2_s2_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.25,mean,none,66790.59,101882.26,0.1,surface_pressure_t3_s0_A_1736925232675_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,mean,mean,66845.22,101566.36,0.04,surface_pressure_t3_s1_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,mean,min,66790.59,101479.08,0.04,surface_pressure_t3_s1_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,mean,max,66894.65,101882.26,0.04,surface_pressure_t3_s1_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,mean,mean,66916.42,101415.64,0.03,surface_pressure_t3_s2_A_1736925232675_mean_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,mean,min,66790.59,101348.27,0.03,surface_pressure_t3_s2_A_1736925232675_mean_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,mean,max,67132.23,101882.26,0.03,surface_pressure_t3_s2_A_1736925232675_mean_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.25,min,none,63373.3,99170.69,0.08,surface_pressure_t3_s0_A_1736925232675_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,min,mean,63423.3,98940.18,0.04,surface_pressure_t3_s1_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,min,min,63373.3,98813.84,0.04,surface_pressure_t3_s1_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,min,max,63471.3,99170.69,0.04,surface_pressure_t3_s1_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,min,mean,63500.81,98713.34,0.03,surface_pressure_t3_s2_A_1736925232675_min_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,min,min,63373.3,98481.84,0.03,surface_pressure_t3_s2_A_1736925232675_min_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,min,max,63724.25,99170.69,0.03,surface_pressure_t3_s2_A_1736925232675_min_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.25,max,none,69420.62,105371.12,0.08,surface_pressure_t3_s0_A_1736925232675_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,max,mean,69479.16,105101.38,0.04,surface_pressure_t3_s1_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,max,min,69420.62,104934.88,0.04,surface_pressure_t3_s1_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,0.5,max,max,69555.19,105371.12,0.04,surface_pressure_t3_s1_A_1736925232675_max_max.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,max,mean,69564.2,104849.06,0.03,surface_pressure_t3_s2_A_1736925232675_max_mean.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,max,min,69420.62,104710.88,0.03,surface_pressure_t3_s2_A_1736925232675_max_min.nc
surface_pressure,90,60,-10,-80,2024-01-01T00:00,2024-12-31T23:00,1YE,1.0,max,max,69792.62,105371.12,0.03,surface_pressure_t3_s2_A_1736925232675_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,mean,mean,63081.35,106805.7,210.06,surface_pressure_t1_s1_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,mean,min,63056.01,106784.88,198.51,surface_pressure_t1_s1_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,mean,max,63103.39,106981.96,196.1,surface_pressure_t1_s1_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,mean,mean,63206.98,106695.11,54.23,surface_pressure_t1_s2_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,mean,min,63056.01,106681.82,57.38,surface_pressure_t1_s2_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,mean,max,63345.22,106981.96,56.26,surface_pressure_t1_s2_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,min,mean,62975.87,106617.31,180.27,surface_pressure_t1_s1_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,min,min,62956.87,106550.56,146.65,surface_pressure_t1_s1_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,min,max,62996.87,106811.56,152.6,surface_pressure_t1_s1_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,min,mean,63102.66,106481.02,51.76,surface_pressure_t1_s2_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,min,min,62956.87,106441.31,38.53,surface_pressure_t1_s2_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,min,max,63241.87,106811.56,44.11,surface_pressure_t1_s2_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,max,mean,63206.04,106936.5,176.35,surface_pressure_t1_s1_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,max,min,63191.54,106910.5,146.91,surface_pressure_t1_s1_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,0.5,max,max,63236.54,107106.25,145.57,surface_pressure_t1_s1_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,max,mean,63350.84,106875.31,50.97,surface_pressure_t1_s2_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,max,min,63191.54,106864.5,42.5,surface_pressure_t1_s2_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1D,1.0,max,max,63450.64,107106.25,36.88,surface_pressure_t1_s2_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,mean,mean,64931.94,103441.96,5.78,surface_pressure_t2_s1_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,mean,min,64888.07,103435.27,5.74,surface_pressure_t2_s1_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,mean,max,64974.56,103486.59,5.69,surface_pressure_t2_s1_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,mean,mean,65017.35,103432.28,1.52,surface_pressure_t2_s2_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,mean,min,64888.07,103420.46,1.53,surface_pressure_t2_s2_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,mean,max,65236.64,103486.59,1.49,surface_pressure_t2_s2_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,min,mean,62975.87,102215.18,5.4,surface_pressure_t2_s1_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,min,min,62956.87,102208.36,4.64,surface_pressure_t2_s1_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,min,max,62996.87,102322.62,4.61,surface_pressure_t2_s1_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,min,mean,63102.66,102196.14,1.55,surface_pressure_t2_s2_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,min,min,62956.87,102181.36,1.31,surface_pressure_t2_s2_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,min,max,63241.87,102322.62,1.28,surface_pressure_t2_s2_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,max,mean,65713.69,106936.5,5.16,surface_pressure_t2_s1_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,max,min,65655.94,106910.5,4.41,surface_pressure_t2_s1_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,0.5,max,max,65770.94,107106.25,4.36,surface_pressure_t2_s1_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,max,mean,65767.19,106875.31,1.49,surface_pressure_t2_s2_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,max,min,65655.94,106864.5,1.25,surface_pressure_t2_s2_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1ME,1.0,max,max,65941.94,107106.25,1.21,surface_pressure_t2_s2_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,mean,mean,66677.59,101829.94,0.5,surface_pressure_t3_s1_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,mean,min,66623.67,101824.05,0.51,surface_pressure_t3_s1_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,mean,max,66726.9,102317.87,0.51,surface_pressure_t3_s1_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,mean,mean,66748.77,101824.12,0.15,surface_pressure_t3_s2_A_1736927067376_mean_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,mean,min,66623.67,101813.8,0.15,surface_pressure_t3_s2_A_1736927067376_mean_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,mean,max,66962.77,102317.87,0.15,surface_pressure_t3_s2_A_1736927067376_mean_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,min,mean,62975.87,99274.38,0.5,surface_pressure_t3_s1_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,min,min,62956.87,99249.5,0.43,surface_pressure_t3_s1_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,min,max,62996.87,99321.81,0.43,surface_pressure_t3_s1_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,min,mean,63102.66,99218.69,0.16,surface_pressure_t3_s2_A_1736927067376_min_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,min,min,62956.87,99157.38,0.14,surface_pressure_t3_s2_A_1736927067376_min_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,min,max,63241.87,99321.81,0.14,surface_pressure_t3_s2_A_1736927067376_min_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,max,mean,69172.88,106936.5,0.46,surface_pressure_t3_s1_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,max,min,69124.12,106910.5,0.4,surface_pressure_t3_s1_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,0.5,max,max,69220.62,107106.25,0.4,surface_pressure_t3_s1_A_1736927067376_max_max.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,max,mean,69249.95,106875.31,0.15,surface_pressure_t3_s2_A_1736927067376_max_mean.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,max,min,69124.12,106864.5,0.13,surface_pressure_t3_s2_A_1736927067376_max_min.nc
surface_pressure,90,50,180,-180,2020-01-01T00:00,2023-12-31T23:00,1YE,1.0,max,max,69465.12,107106.25,0.13,surface_pressure_t3_s2_A_1736927067376_max_max.nc
